tz,electric_power
2018-09-15 11:30:00,0.3271937537777041
2018-09-15 12:30:00,0.33653571821525885
2018-09-15 13:30:00,0.34066518911692834
2018-09-15 14:30:00,0.3387305356192729
2018-09-15 15:30:00,0.32843468375858675
2018-09-15 16:30:00,0.3370971405549885
2018-09-15 17:30:00,0.3695355756259966
2018-09-15 18:30:00,0.4449054984119831
2018-09-15 19:30:00,0.4525695486192376
2018-09-15 20:30:00,0.44110261306961096
2018-09-15 21:30:00,0.3739324370813515
2018-09-15 22:30:00,0.3808281937835116
2018-09-15 23:30:00,0.3653845529030444
2018-09-16 00:30:00,0.37187717876533144
2018-09-16 01:30:00,0.37492985887605235
2018-09-16 02:30:00,0.35408851626007376
2018-09-16 03:30:00,0.36147240660827906
2018-09-16 04:30:00,0.32341845464762065
2018-09-16 05:30:00,0.26424154720376203
2018-09-16 06:30:00,0.2999371683608656
2018-09-16 07:30:00,0.30530315049794154
2018-09-16 08:30:00,0.21180360611462046
2018-09-16 09:30:00,0.207452904086181
2018-09-16 10:30:00,0.20554497816726913
2018-09-16 11:30:00,0.19244749666555627
2018-09-16 12:30:00,0.20571150992728082
2018-09-16 13:30:00,0.2097143802124961
2018-09-16 14:30:00,0.19229684319110874
2018-09-16 15:30:00,0.20324040714809888
2018-09-16 16:30:00,0.19252226071569867
2018-09-16 17:30:00,0.24793516950353656
2018-09-16 18:30:00,0.3325676973591194
2018-09-16 19:30:00,0.336017848516462
2018-09-16 20:30:00,0.33035042242553336
2018-09-16 21:30:00,0.23816601054107434
2018-09-16 22:30:00,0.2360308811124665
2018-09-16 23:30:00,0.21836027184662443
2018-09-17 00:30:00,0.23993351368510618
2018-09-17 01:30:00,0.23066174822337393
2018-09-17 02:30:00,0.21516712092857349
2018-09-17 03:30:00,0.228868871447796
2018-09-17 04:30:00,0.18736827881622098
2018-09-17 05:30:00,0.23536517174848814
2018-09-17 06:30:00,0.6515370846371793
2018-09-17 07:30:00,0.6161924048267489
2018-09-17 08:30:00,0.6160071326679439
2018-09-17 09:30:00,0.6059823529504103
2018-09-17 10:30:00,0.5941399659955615
2018-09-17 11:30:00,0.6908617446465009
2018-09-17 12:30:00,0.6707683698677953
2018-09-17 13:30:00,0.6634230850984113
2018-09-17 14:30:00,0.7575290447751679
2018-09-17 15:30:00,0.763414647560781
2018-09-17 16:30:00,0.5194737745958022
2018-09-17 17:30:00,0.41971722153558355
2018-09-17 18:30:00,0.7037719207447188
2018-09-17 19:30:00,0.8636823336349471
2018-09-17 20:30:00,0.5573753674249331
2018-09-17 21:30:00,0.23139619009184598
2018-09-17 22:30:00,0.24953907512424012
2018-09-17 23:30:00,0.219461119810878
2018-09-18 00:30:00,0.23747010771639365
2018-09-18 01:30:00,0.22662476867681747
2018-09-18 02:30:00,0.27004011092076574
2018-09-18 03:30:00,0.39118094159141314
2018-09-18 04:30:00,0.39411130685222195
2018-09-18 05:30:00,0.3592585043973493
2018-09-18 06:30:00,0.5555423358587177
2018-09-18 07:30:00,0.6925568729031797
2018-09-18 08:30:00,0.727060746354653
2018-09-18 09:30:00,0.7374645394139914
2018-09-18 10:30:00,0.709147230186618
2018-09-18 11:30:00,0.6739362525194745
2018-09-18 12:30:00,0.6120132636594375
2018-09-18 13:30:00,0.573204763324425
2018-09-18 14:30:00,0.5593608088318174
2018-09-18 15:30:00,0.5700197227628943
2018-09-18 16:30:00,0.20349830998106677
2018-09-18 17:30:00,0.3248934313651435
2018-09-18 18:30:00,0.3202999420764172
2018-09-18 19:30:00,0.30316408925332183
2018-09-18 20:30:00,0.3025417668974919
2018-09-18 21:30:00,0.22923272275914908
2018-09-18 22:30:00,0.21744635237714105
2018-09-18 23:30:00,0.21577877729207318
2018-09-19 00:30:00,0.2293867282648625
2018-09-19 01:30:00,0.22530917892359348
2018-09-19 02:30:00,0.2135584004345108
2018-09-19 03:30:00,0.23720116818040848
2018-09-19 04:30:00,0.19509987751454894
2018-09-19 05:30:00,0.15441333790552214
2018-09-19 06:30:00,0.3909092973231245
2018-09-19 07:30:00,0.569091755228043
2018-09-19 08:30:00,0.5481629654007945
2018-09-19 09:30:00,0.5421485772849777
2018-09-19 10:30:00,0.5320829638836493
2018-09-19 11:30:00,0.5517840616939211
2018-09-19 12:30:00,0.6512250300813966
2018-09-19 13:30:00,0.6000506427211163
2018-09-19 14:30:00,0.524640808758928
2018-09-19 15:30:00,0.5400323239196148
2018-09-19 16:30:00,0.3676030020703207
2018-09-19 17:30:00,0.3582676785977008
2018-09-19 18:30:00,0.32936041925069803
2018-09-19 19:30:00,0.30194416978923266
2018-09-19 20:30:00,0.30274233449664756
2018-09-19 21:30:00,0.23529685312183002
2018-09-19 22:30:00,0.22009675961004094
2018-09-19 23:30:00,0.20492078430959149
2018-09-20 00:30:00,0.21406855101536504
2018-09-20 01:30:00,0.2214975185848833
2018-09-20 02:30:00,0.2044737953979192
2018-09-20 03:30:00,0.21607483425070972
2018-09-20 04:30:00,0.1807978539162436
2018-09-20 05:30:00,0.1995741527803525
2018-09-20 06:30:00,0.4862979687674298
2018-09-20 07:30:00,0.5475648454796063
2018-09-20 08:30:00,0.5614675606635369
2018-09-20 09:30:00,0.5898804634653767
2018-09-20 10:30:00,0.6531846472264555
2018-09-20 11:30:00,0.6882246590689856
2018-09-20 12:30:00,0.6380159758272566
2018-09-20 13:30:00,0.5961365643929031
2018-09-20 14:30:00,0.5800289601648485
2018-09-20 15:30:00,0.5861237178316987
2018-09-20 16:30:00,0.40904871379075614
2018-09-20 17:30:00,0.40569436068458087
2018-09-20 18:30:00,0.7269076196815583
2018-09-20 19:30:00,0.8727540827182749
2018-09-20 20:30:00,0.5351737898156919
2018-09-20 21:30:00,0.21389131401333827
2018-09-20 22:30:00,0.2171323298030159
2018-09-20 23:30:00,0.22104397124637964
2018-09-21 00:30:00,0.20746792154020888
2018-09-21 01:30:00,0.21402431362869168
2018-09-21 02:30:00,0.21827118420018143
2018-09-21 03:30:00,0.42641815966280117
2018-09-21 04:30:00,0.3813203689073852
2018-09-21 05:30:00,0.32645006398146803
2018-09-21 06:30:00,0.42509401578530426
2018-09-21 07:30:00,0.580127708543595
2018-09-21 08:30:00,0.6750330070140054
2018-09-21 09:30:00,0.641716075005268
2018-09-21 10:30:00,0.6003664493102083
2018-09-21 11:30:00,0.5798636385777716
2018-09-21 12:30:00,0.6072589882573709
2018-09-21 13:30:00,0.6362004834442128
2018-09-21 14:30:00,0.5795838557316411
2018-09-21 15:30:00,0.5644055708903326
2018-09-21 16:30:00,0.4411099949674804
2018-09-21 17:30:00,0.3277903538251379
2018-09-21 18:30:00,0.32064611215826533
2018-09-21 19:30:00,0.30850079760006244
2018-09-21 20:30:00,0.3157362105167092
2018-09-21 21:30:00,0.22723993073226012
2018-09-21 22:30:00,0.24599442663205062
2018-09-21 23:30:00,0.22199170851777383
2018-09-22 00:30:00,0.21435935503999692
2018-09-22 01:30:00,0.2280323922745362
2018-09-22 02:30:00,0.21630854467507588
2018-09-22 03:30:00,0.39043886210681444
2018-09-22 04:30:00,0.34638707453884754
2018-09-22 05:30:00,0.28020318027880764
2018-09-22 06:30:00,0.30174874203658986
2018-09-22 07:30:00,0.3096585072650564
2018-09-22 08:30:00,0.320741814626166
2018-09-22 09:30:00,0.34107835502292927
2018-09-22 10:30:00,0.3446742748591931
2018-09-22 11:30:00,0.3271937537777041
2018-09-22 12:30:00,0.33653571821525885
2018-09-22 13:30:00,0.34066518911692834
2018-09-22 14:30:00,0.3387305356192729
2018-09-22 15:30:00,0.32843468375858675
2018-09-22 16:30:00,0.3370971405549885
2018-09-22 17:30:00,0.3695355756259966
2018-09-22 18:30:00,0.4449054984119831
2018-09-22 19:30:00,0.4525695486192376
2018-09-22 20:30:00,0.44110261306961096
2018-09-22 21:30:00,0.3739324370813515
2018-09-22 22:30:00,0.3808281937835116
2018-09-22 23:30:00,0.3653845529030444
2018-09-23 00:30:00,0.37187717876533144
2018-09-23 01:30:00,0.37492985887605235
2018-09-23 02:30:00,0.35408851626007376
2018-09-23 03:30:00,0.36147240660827906
2018-09-23 04:30:00,0.32341845464762065
2018-09-23 05:30:00,0.26424154720376203
2018-09-23 06:30:00,0.2999371683608656
2018-09-23 07:30:00,0.30530315049794154
2018-09-23 08:30:00,0.21180360611462046
2018-09-23 09:30:00,0.207452904086181
2018-09-23 10:30:00,0.20554497816726913
2018-09-23 11:30:00,0.19244749666555627
2018-09-23 12:30:00,0.20571150992728082
2018-09-23 13:30:00,0.2097143802124961
2018-09-23 14:30:00,0.19229684319110874
2018-09-23 15:30:00,0.20324040714809888
2018-09-23 16:30:00,0.19252226071569867
2018-09-23 17:30:00,0.24793516950353656
2018-09-23 18:30:00,0.3325676973591194
2018-09-23 19:30:00,0.336017848516462
2018-09-23 20:30:00,0.33035042242553336
2018-09-23 21:30:00,0.23816601054107434
2018-09-23 22:30:00,0.2360308811124665
2018-09-23 23:30:00,0.21836027184662443
2018-09-24 00:30:00,0.23993351368510618
2018-09-24 01:30:00,0.23066174822337393
2018-09-24 02:30:00,0.21516712092857349
2018-09-24 03:30:00,0.228868871447796
2018-09-24 04:30:00,0.18736827881622098
2018-09-24 05:30:00,0.23536517174848814
2018-09-24 06:30:00,0.5726366980008826
2018-09-24 07:30:00,0.713826749050424
2018-09-24 08:30:00,0.7555618944203353
2018-09-24 09:30:00,0.7065930856733749
2018-09-24 10:30:00,0.8443976761001508
2018-09-24 11:30:00,0.8470087910394688
2018-09-24 12:30:00,0.7937110979141093
2018-09-24 13:30:00,0.7881776260111812
2018-09-24 14:30:00,0.7863101007008955
2018-09-24 15:30:00,0.6907895389884211
2018-09-24 16:30:00,0.533303694095383
2018-09-24 17:30:00,0.45994731647606724
2018-09-24 18:30:00,0.7237664804263768
2018-09-24 19:30:00,0.882456508898203
2018-09-24 20:30:00,0.6773474896515115
2018-09-24 21:30:00,0.21403116142033785
2018-09-24 22:30:00,0.19272992279540357
2018-09-24 23:30:00,0.2055308127827642
2018-09-25 00:30:00,0.20797790772349023
2018-09-25 01:30:00,0.19456248734665493
2018-09-25 02:30:00,0.33438622288989617
2018-09-25 03:30:00,0.5662378350521093
2018-09-25 04:30:00,0.5301052786648048
2018-09-25 05:30:00,0.47290754607112717
2018-09-25 06:30:00,0.56647580576543
2018-09-25 07:30:00,0.6545187222267894
2018-09-25 08:30:00,0.654599063239385
2018-09-25 09:30:00,0.6306760209230458
2018-09-25 10:30:00,0.5719881603911565
2018-09-25 11:30:00,0.6607905655614372
2018-09-25 12:30:00,0.6169677570008294
2018-09-25 13:30:00,0.565094725116539
2018-09-25 14:30:00,0.565875893712549
2018-09-25 15:30:00,0.5940407295598114
2018-09-25 16:30:00,0.23893870562533825
2018-09-25 17:30:00,0.3048331575828698
2018-09-25 18:30:00,0.3014563123693583
2018-09-25 19:30:00,0.30431026910111436
2018-09-25 20:30:00,0.2891621129478037
2018-09-25 21:30:00,0.23081412486529151
2018-09-25 22:30:00,0.20957908527146607
2018-09-25 23:30:00,0.21099779275380826
2018-09-26 00:30:00,0.21106442832539019
2018-09-26 01:30:00,0.2051465476843446
2018-09-26 02:30:00,0.21566196861272857
2018-09-26 03:30:00,0.21460449229927026
2018-09-26 04:30:00,0.19806883918375107
2018-09-26 05:30:00,0.13309549079367233
2018-09-26 06:30:00,0.5605709414808233
2018-09-26 07:30:00,0.6783317702084877
2018-09-26 08:30:00,0.6684899149853663
2018-09-26 09:30:00,0.6641131122698432
2018-09-26 10:30:00,0.6386219516891503
2018-09-26 11:30:00,0.7406430086182088
2018-09-26 12:30:00,0.6906407728067174
2018-09-26 13:30:00,0.6592575146403536
2018-09-26 14:30:00,0.6286003973684036
2018-09-26 15:30:00,0.6183759782303873
2018-09-26 16:30:00,0.32604835177264224
2018-09-26 17:30:00,0.5320946463681286
2018-09-26 18:30:00,0.47268042910707564
2018-09-26 19:30:00,0.39086070995124844
2018-09-26 20:30:00,0.3419866977770707
2018-09-26 21:30:00,0.2590971977618697
2018-09-26 22:30:00,0.26209643453716724
2018-09-26 23:30:00,0.2436470174151042
2018-09-27 00:30:00,0.24223899176128993
2018-09-27 01:30:00,0.24684563408448312
2018-09-27 02:30:00,0.24662696441180731
2018-09-27 03:30:00,0.24554973476899677
2018-09-27 04:30:00,0.2462451919583426
2018-09-27 05:30:00,0.15679794035443395
2018-09-27 06:30:00,0.4490604124207529
2018-09-27 07:30:00,0.6339919847204878
2018-09-27 08:30:00,0.6454554317620071
2018-09-27 09:30:00,0.707330799687782
2018-09-27 10:30:00,0.6954103241490914
2018-09-27 11:30:00,0.7057057196703598
2018-09-27 12:30:00,0.6944372302080266
2018-09-27 13:30:00,0.6415763734380282
2018-09-27 14:30:00,0.5926882409708307
2018-09-27 15:30:00,0.5917168283053358
2018-09-27 16:30:00,0.475264971203877
2018-09-27 17:30:00,0.3701684513502337
2018-09-27 18:30:00,0.7409480359944642
2018-09-27 19:30:00,0.8607496756367206
2018-09-27 20:30:00,0.514183468187515
2018-09-27 21:30:00,0.18643667840828604
2018-09-27 22:30:00,0.20311605392975585
2018-09-27 23:30:00,0.19455512931357255
2018-09-28 00:30:00,0.20338457819252964
2018-09-28 01:30:00,0.20478250444391266
2018-09-28 02:30:00,0.2401125855943187
2018-09-28 03:30:00,0.2827714536088539
2018-09-28 04:30:00,0.2547581297877528
2018-09-28 05:30:00,0.2004502677281761
2018-09-28 06:30:00,0.4013023342139044
2018-09-28 07:30:00,0.596772351905297
2018-09-28 08:30:00,0.617726826135018
2018-09-28 09:30:00,0.6226853966674359
2018-09-28 10:30:00,0.662171979060703
2018-09-28 11:30:00,0.6651785745265739
2018-09-28 12:30:00,0.6775217872781591
2018-09-28 13:30:00,0.5789210908925932
2018-09-28 14:30:00,0.5249902240906263
2018-09-28 15:30:00,0.5100835510028343
2018-09-28 16:30:00,0.2880372302214531
2018-09-28 17:30:00,0.31846591098722543
2018-09-28 18:30:00,0.3003925201691908
2018-09-28 19:30:00,0.29146558244465304
2018-09-28 20:30:00,0.28849109873610823
2018-09-28 21:30:00,0.2051074204038854
2018-09-28 22:30:00,0.22556937881442485
2018-09-28 23:30:00,0.20488766021179972
2018-09-29 00:30:00,0.19840187632474793
2018-09-29 01:30:00,0.20404153958290605
2018-09-29 02:30:00,0.21083394640755238
2018-09-29 03:30:00,0.22169747069637014
2018-09-29 04:30:00,0.20377457576259062
2018-09-29 05:30:00,0.10054086342464608
2018-09-29 06:30:00,0.12711317967248714
2018-09-29 07:30:00,0.15187503476042075
2018-09-29 08:30:00,0.15909325309256106
2018-09-29 09:30:00,0.15825212102166297
2018-09-29 10:30:00,0.17819168981414668
2018-09-29 11:30:00,0.16210116645516237
2018-09-29 12:30:00,0.1491725120923051
2018-09-29 13:30:00,0.14785030726014314
2018-09-29 14:30:00,0.13877339640482544
2018-09-29 15:30:00,0.14337464138569134
2018-09-29 16:30:00,0.15563315881425854
2018-09-29 17:30:00,0.30881621255217206
2018-09-29 18:30:00,0.2969297106377886
2018-09-29 19:30:00,0.295330231582315
2018-09-29 20:30:00,0.2917582988168048
2018-09-29 21:30:00,0.1963236237940551
2018-09-29 22:30:00,0.21179286373996575
2018-09-29 23:30:00,0.20177735404575348